state,state_fips,county_name,county_fips,year,market_or_full_value,assessed_value,net_assessed_value,county_taxable_value,school_taxable_value,market_or_full_value_growth_since_2000,assessed_value_growth_since_2000,net_assessed_value_growth_since_2000,county_taxable_value_growth_since_2000,school_taxable_value_growth_since_2000,market_or_full_value_index_2000_100,assessed_value_index_2000_100,net_assessed_value_index_2000_100,county_taxable_value_index_2000_100,school_taxable_value_index_2000_100
CA,06,Kern,06029,2000,,,,,,,,,,,,,,,
CA,06,Kern,06029,2001,,,,,,,,,,,,,,,
CA,06,Kern,06029,2002,,,45002417000.0,45002417000.0,,,,,,,,,,,
CA,06,Kern,06029,2003,,,,,,,,,,,,,,,
CA,06,Kern,06029,2004,,,,,,,,,,,,,,,
CA,06,Kern,06029,2005,,,,,,,,,,,,,,,
CA,06,Kern,06029,2006,,,,,,,,,,,,,,,
CA,06,Kern,06029,2007,,,,,,,,,,,,,,,
CA,06,Kern,06029,2008,,,,,,,,,,,,,,,
CA,06,Kern,06029,2009,,,,,,,,,,,,,,,
CA,06,Kern,06029,2010,,,,,,,,,,,,,,,
CA,06,Kern,06029,2011,,,,,,,,,,,,,,,
CA,06,Kern,06029,2012,,,,,,,,,,,,,,,
